# Athena++ data at time=1.600000e-01  cycle=602  variables=prim 
# i       x1v         rho          press          vel1         vel2         vel3         Bcc1         Bcc2         Bcc3     
0082 -3.42773e-01  4.79275e-01  1.60701e-01 -1.37576e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.39638e-01  0.00000e+00
0083 -3.40820e-01  4.73224e-01  1.57867e-01 -1.36602e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.36612e-01  0.00000e+00
0084 -3.38867e-01  4.67229e-01  1.55074e-01 -1.35628e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.33614e-01  0.00000e+00
0085 -3.36914e-01  4.61289e-01  1.52321e-01 -1.34654e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.30645e-01  0.00000e+00
0086 -3.34961e-01  4.55405e-01  1.49607e-01 -1.33680e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.27703e-01  0.00000e+00
0087 -3.33008e-01  4.49576e-01  1.46932e-01 -1.32706e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.24788e-01  0.00000e+00
0088 -3.31055e-01  4.43802e-01  1.44297e-01 -1.31731e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.21901e-01  0.00000e+00
0089 -3.29102e-01  4.38083e-01  1.41700e-01 -1.30757e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.19041e-01  0.00000e+00
0090 -3.27148e-01  4.32418e-01  1.39141e-01 -1.29782e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.16209e-01  0.00000e+00
0091 -3.25195e-01  4.26807e-01  1.36619e-01 -1.28808e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.13403e-01  0.00000e+00
0092 -3.23242e-01  4.21250e-01  1.34135e-01 -1.27833e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.10625e-01  0.00000e+00
0093 -3.21289e-01  4.15746e-01  1.31688e-01 -1.26858e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.07873e-01  0.00000e+00
0094 -3.19336e-01  4.10296e-01  1.29277e-01 -1.25883e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.05148e-01  0.00000e+00
0095 -3.17383e-01  4.04899e-01  1.26902e-01 -1.24909e+00  0.00000e+00  0.00000e+00  0.00000e+00  2.02449e-01  0.00000e+00
0096 -3.15430e-01  3.99554e-01  1.24562e-01 -1.23934e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.99777e-01  0.00000e+00
0097 -3.13477e-01  3.94262e-01  1.22258e-01 -1.22959e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.97131e-01  0.00000e+00
0098 -3.11523e-01  3.89023e-01  1.19989e-01 -1.21984e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.94511e-01  0.00000e+00
0099 -3.09570e-01  3.83835e-01  1.17755e-01 -1.21009e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.91917e-01  0.00000e+00
0100 -3.07617e-01  3.78699e-01  1.15554e-01 -1.20034e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.89349e-01  0.00000e+00
0101 -3.05664e-01  3.73614e-01  1.13387e-01 -1.19059e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.86807e-01  0.00000e+00
0102 -3.03711e-01  3.68580e-01  1.11253e-01 -1.18083e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.84290e-01  0.00000e+00
0103 -3.01758e-01  3.63596e-01  1.09153e-01 -1.17108e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.81798e-01  0.00000e+00
0104 -2.99805e-01  3.58663e-01  1.07085e-01 -1.16133e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.79332e-01  0.00000e+00
0105 -2.97852e-01  3.53781e-01  1.05049e-01 -1.15158e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.76890e-01  0.00000e+00
0106 -2.95898e-01  3.48948e-01  1.03045e-01 -1.14183e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.74474e-01  0.00000e+00
0107 -2.93945e-01  3.44164e-01  1.01072e-01 -1.13208e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.72082e-01  0.00000e+00
0108 -2.91992e-01  3.39430e-01  9.91303e-02 -1.12232e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.69715e-01  0.00000e+00
0109 -2.90039e-01  3.34744e-01  9.72193e-02 -1.11257e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.67372e-01  0.00000e+00
0110 -2.88086e-01  3.30108e-01  9.53387e-02 -1.10282e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.65054e-01  0.00000e+00
0111 -2.86133e-01  3.25519e-01  9.34880e-02 -1.09307e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.62760e-01  0.00000e+00
0112 -2.84180e-01  3.20978e-01  9.16669e-02 -1.08332e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.60489e-01  0.00000e+00
0113 -2.82227e-01  3.16485e-01  8.98750e-02 -1.07356e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.58243e-01  0.00000e+00
0114 -2.80273e-01  3.12040e-01  8.81119e-02 -1.06381e+00  0.00000e+00  0.00000e+00  0.00000e+00  1.56020e-01  0.00000e+00
